Date,Close
2020-01-01T10:00:00Z,7174.3454
2020-01-01T11:00:00Z,7171.4909
2020-01-01T12:00:00Z,7180.8804
2020-01-01T13:00:00Z,7192.7278
2020-01-01T14:00:00Z,7201.9003
2020-01-01T15:00:00Z,7210.3762
2020-01-01T16:00:00Z,7218.7122
2020-01-01T17:00:00Z,7224.3237
2020-01-01T18:00:00Z,7226.3041
2020-01-01T19:00:00Z,7221.6635
2020-01-01T20:00:00Z,7217.0582
2020-01-01T21:00:00Z,7214.6985
2020-01-01T22:00:00Z,7202.9636
2020-01-01T23:00:00Z,7187.0796
2020-01-02T00:00:00Z,7174.6946
2020-01-02T01:00:00Z,7165.0179
2020-01-02T02:00:00Z,7152.8982
2020-01-02T03:00:00Z,7128.2443
2020-01-02T04:00:00Z,7105.8234
2020-01-02T05:00:00Z,7091.8050
2020-01-02T06:00:00Z,7087.9626
2020-01-02T07:00:00Z,7082.5169
2020-01-02T08:00:00Z,7088.8906
2020-01-02T09:00:00Z,7104.4410
2020-01-02T10:00:00Z,7124.0826
2020-01-02T11:00:00Z,7134.4471
2020-01-02T12:00:00Z,7137.8191
2020-01-02T13:00:00Z,7129.7159
2020-01-02T14:00:00Z,7120.2589
2020-01-02T15:00:00Z,7112.5778
2020-01-02T16:00:00Z,7082.9103
2020-01-02T17:00:00Z,7022.0763
2020-01-02T18:00:00Z,6961.1603
2020-01-02T19:00:00Z,6924.2789
2020-01-02T20:00:00Z,6906.2338
2020-01-02T21:00:00Z,6911.8444
2020-01-02T22:00:00Z,6925.0989
2020-01-02T23:00:00Z,6936.3030
2020-01-03T00:00:00Z,6935.1335
2020-01-03T01:00:00Z,6911.0110
2020-01-03T02:00:00Z,6901.4818
2020-01-03T03:00:00Z,6906.4218
2020-01-03T04:00:00Z,6999.2015
2020-01-03T05:00:00Z,7121.6441
2020-01-03T06:00:00Z,7221.6894
2020-01-03T07:00:00Z,7266.6899
2020-01-03T08:00:00Z,7282.9126
2020-01-03T09:00:00Z,7311.9916
2020-01-03T10:00:00Z,7335.6498
2020-01-03T11:00:00Z,7355.3863
2020-01-03T12:00:00Z,7356.4690
2020-01-03T13:00:00Z,7355.4183
2020-01-03T14:00:00Z,7325.7466
2020-01-03T15:00:00Z,7305.8353
2020-01-03T16:00:00Z,7319.0347
2020-01-03T17:00:00Z,7342.7287
2020-01-03T18:00:00Z,7359.2257
2020-01-03T19:00:00Z,7357.0497
2020-01-03T20:00:00Z,7338.1175
2020-01-03T21:00:00Z,7306.3056
2020-01-03T22:00:00Z,7284.5253
2020-01-03T23:00:00Z,7287.0629
2020-01-04T00:00:00Z,7296.0298
2020-01-04T01:00:00Z,7304.7880
2020-01-04T02:00:00Z,7311.9683
2020-01-04T03:00:00Z,7317.9277
2020-01-04T04:00:00Z,7324.8080
2020-01-04T05:00:00Z,7331.9116
2020-01-04T06:00:00Z,7341.2857
2020-01-04T07:00:00Z,7347.8684
2020-01-04T08:00:00Z,7349.8419
2020-01-04T09:00:00Z,7351.3574
2020-01-04T10:00:00Z,7338.4233
2020-01-04T11:00:00Z,7327.2114
2020-01-04T12:00:00Z,7311.9908
2020-01-04T13:00:00Z,7296.2994
2020-01-04T14:00:00Z,7289.5816
2020-01-04T15:00:00Z,7290.2822
2020-01-04T16:00:00Z,7293.7240
2020-01-04T17:00:00Z,7308.7516
2020-01-04T18:00:00Z,7312.0941
2020-01-04T19:00:00Z,7316.5143
2020-01-04T20:00:00Z,7322.8009
2020-01-04T21:00:00Z,7333.6386
2020-01-04T22:00:00Z,7345.5016
2020-01-04T23:00:00Z,7353.4951
2020-01-05T00:00:00Z,7362.8158
2020-01-05T01:00:00Z,7395.1206
2020-01-05T02:00:00Z,7430.4320
2020-01-05T03:00:00Z,7466.5117
2020-01-05T04:00:00Z,7482.1053
2020-01-05T05:00:00Z,7482.3354
2020-01-05T06:00:00Z,7476.8764
2020-01-05T07:00:00Z,7472.9234
2020-01-05T08:00:00Z,7459.7570
2020-01-05T09:00:00Z,7442.2690
2020-01-05T10:00:00Z,7423.1254
2020-01-05T11:00:00Z,7412.3661
2020-01-05T12:00:00Z,7420.8867
2020-01-05T13:00:00Z,7430.1450
2020-01-05T14:00:00Z,7436.0841
2020-01-05T15:00:00Z,7444.5194
2020-01-05T16:00:00Z,7452.3656
2020-01-05T17:00:00Z,7460.7600
2020-01-05T18:00:00Z,7457.1981
2020-01-05T19:00:00Z,7448.6744
2020-01-05T20:00:00Z,7436.9872
2020-01-05T21:00:00Z,7406.7041
2020-01-05T22:00:00Z,7370.3333
2020-01-05T23:00:00Z,7341.8465
2020-01-06T00:00:00Z,7334.8506
2020-01-06T01:00:00Z,7357.1641
2020-01-06T02:00:00Z,7428.5996
2020-01-06T03:00:00Z,7506.6623
2020-01-06T04:00:00Z,7560.5980
2020-01-06T05:00:00Z,7579.1950
2020-01-06T06:00:00Z,7565.4731
2020-01-06T07:00:00Z,7540.0929
2020-01-06T08:00:00Z,7528.8438
2020-01-06T09:00:00Z,7530.5460
2020-01-06T10:00:00Z,7542.3510
2020-01-06T11:00:00Z,7549.1288
2020-01-06T12:00:00Z,7554.0099
2020-01-06T13:00:00Z,7546.8789
2020-01-06T14:00:00Z,7541.0434
2020-01-06T15:00:00Z,7530.6131
2020-01-06T16:00:00Z,7522.6455
2020-01-06T17:00:00Z,7527.3820
2020-01-06T18:00:00Z,7530.8718
2020-01-06T19:00:00Z,7535.4707
2020-01-06T20:00:00Z,7539.6557
2020-01-06T21:00:00Z,7552.9547
2020-01-06T22:00:00Z,7609.4814
2020-01-06T23:00:00Z,7693.6988
2020-01-07T00:00:00Z,7807.7579
2020-01-07T01:00:00Z,7907.8689
2020-01-07T02:00:00Z,7966.0588
2020-01-07T03:00:00Z,7979.6941
2020-01-07T04:00:00Z,7947.4904
2020-01-07T05:00:00Z,7911.0600
2020-01-07T06:00:00Z,7883.8736
2020-01-07T07:00:00Z,7873.5868
2020-01-07T08:00:00Z,7874.3154
2020-01-07T09:00:00Z,7870.8646
2020-01-07T10:00:00Z,7872.9463
2020-01-07T11:00:00Z,7879.7827
2020-01-07T12:00:00Z,7882.4138
2020-01-07T13:00:00Z,7873.4783
2020-01-07T14:00:00Z,7859.1373
2020-01-07T15:00:00Z,7821.8410
2020-01-07T16:00:00Z,7826.7070
2020-01-07T17:00:00Z,7866.0466
2020-01-07T18:00:00Z,7949.2391
2020-01-07T19:00:00Z,8041.8786
2020-01-07T20:00:00Z,8134.0647
2020-01-07T21:00:00Z,8155.5369
2020-01-07T22:00:00Z,8132.3428
2020-01-07T23:00:00Z,8123.8209
2020-01-08T00:00:00Z,8222.0543
2020-01-08T01:00:00Z,8345.9774
2020-01-08T02:00:00Z,8411.0007
2020-01-08T03:00:00Z,8409.3237
2020-01-08T04:00:00Z,8380.0442
2020-01-08T05:00:00Z,8356.9336
2020-01-08T06:00:00Z,8347.8456
2020-01-08T07:00:00Z,8333.2307
2020-01-08T08:00:00Z,8318.7823
2020-01-08T09:00:00Z,8304.2720
2020-01-08T10:00:00Z,8306.0429
2020-01-08T11:00:00Z,8317.0367
2020-01-08T12:00:00Z,8313.8855
2020-01-08T13:00:00Z,8331.7963
2020-01-08T14:00:00Z,8334.2454
2020-01-08T15:00:00Z,8327.3711
2020-01-08T16:00:00Z,8257.4764
2020-01-08T17:00:00Z,8156.7186
2020-01-08T18:00:00Z,8058.9063
2020-01-08T19:00:00Z,7972.0256
2020-01-08T20:00:00Z,7944.0699
2020-01-08T21:00:00Z,7942.8489
2020-01-08T22:00:00Z,7978.5945
2020-01-08T23:00:00Z,8015.7120
2020-01-09T00:00:00Z,8012.8906
2020-01-09T01:00:00Z,7997.7685
2020-01-09T02:00:00Z,7975.6404
2020-01-09T03:00:00Z,7955.7339
2020-01-09T04:00:00Z,7947.9693
2020-01-09T05:00:00Z,7940.0125
2020-01-09T06:00:00Z,7925.7401
2020-01-09T07:00:00Z,7921.4774
2020-01-09T08:00:00Z,7921.5577
2020-01-09T09:00:00Z,7906.3223
2020-01-09T10:00:00Z,7888.7378
2020-01-09T11:00:00Z,7870.2764
2020-01-09T12:00:00Z,7866.3258
2020-01-09T13:00:00Z,7872.2073
2020-01-09T14:00:00Z,7877.6207
2020-01-09T15:00:00Z,7885.7516
2020-01-09T16:00:00Z,7868.1089
2020-01-09T17:00:00Z,7832.7009
2020-01-09T18:00:00Z,7801.3113
2020-01-09T19:00:00Z,7816.9859
2020-01-09T20:00:00Z,7830.9724
2020-01-09T21:00:00Z,7826.9075
2020-01-09T22:00:00Z,7811.2642
2020-01-09T23:00:00Z,7798.2534
2020-01-10T00:00:00Z,7798.3186
2020-01-10T01:00:00Z,7798.8753
2020-01-10T02:00:00Z,7795.9664
2020-01-10T03:00:00Z,7794.8483
2020-01-10T04:00:00Z,7791.5221
2020-01-10T05:00:00Z,7773.4342
2020-01-10T06:00:00Z,7748.5381
2020-01-10T07:00:00Z,7727.6263
2020-01-10T08:00:00Z,7706.8577
2020-01-10T09:00:00Z,7697.2646
2020-01-10T10:00:00Z,7710.1424
2020-01-10T11:00:00Z,7754.5861
2020-01-10T12:00:00Z,7822.7837
2020-01-10T13:00:00Z,7876.6276
2020-01-10T14:00:00Z,7935.6997
2020-01-10T15:00:00Z,8006.6604
2020-01-10T16:00:00Z,8038.0574
2020-01-10T17:00:00Z,8037.0515
2020-01-10T18:00:00Z,8029.0073
2020-01-10T19:00:00Z,8038.7086
2020-01-10T20:00:00Z,8064.7530
2020-01-10T21:00:00Z,8080.1163
2020-01-10T22:00:00Z,8092.6632
2020-01-10T23:00:00Z,8131.4541
2020-01-11T00:00:00Z,8171.9025
2020-01-11T01:00:00Z,8211.0996
2020-01-11T02:00:00Z,8232.4846
2020-01-11T03:00:00Z,8223.2757
2020-01-11T04:00:00Z,8186.8217
2020-01-11T05:00:00Z,8134.7609
2020-01-11T06:00:00Z,8098.8776
2020-01-11T07:00:00Z,8073.5904
2020-01-11T08:00:00Z,8055.9734
2020-01-11T09:00:00Z,8060.1340
2020-01-11T10:00:00Z,8058.5037
2020-01-11T11:00:00Z,8050.6950
2020-01-11T12:00:00Z,8042.8686
2020-01-11T13:00:00Z,8048.5143
2020-01-11T14:00:00Z,8053.7530
2020-01-11T15:00:00Z,8068.7529
2020-01-11T16:00:00Z,8106.2701
2020-01-11T17:00:00Z,8144.7815
2020-01-11T18:00:00Z,8175.2958
2020-01-11T19:00:00Z,8184.0380
2020-01-11T20:00:00Z,8181.2376
2020-01-11T21:00:00Z,8156.8363
2020-01-11T22:00:00Z,8118.7476
2020-01-11T23:00:00Z,8066.0822
2020-01-12T00:00:00Z,8033.0870
2020-01-12T01:00:00Z,8024.6401
2020-01-12T02:00:00Z,8042.3632
2020-01-12T03:00:00Z,8067.2707
2020-01-12T04:00:00Z,8079.3732
2020-01-12T05:00:00Z,8090.0750
2020-01-12T06:00:00Z,8091.7574
2020-01-12T07:00:00Z,8093.7041
2020-01-12T08:00:00Z,8107.0091
2020-01-12T09:00:00Z,8122.4496
2020-01-12T10:00:00Z,8132.2877
2020-01-12T11:00:00Z,8129.0497
2020-01-12T12:00:00Z,8126.4186
2020-01-12T13:00:00Z,8136.4132
2020-01-12T14:00:00Z,8144.1343
2020-01-12T15:00:00Z,8150.6723
2020-01-12T16:00:00Z,8137.1517
2020-01-12T17:00:00Z,8114.6893
2020-01-12T18:00:00Z,8100.9768
2020-01-12T19:00:00Z,8101.3615
2020-01-12T20:00:00Z,8115.7055
2020-01-12T21:00:00Z,8121.0147
2020-01-12T22:00:00Z,8132.1847
2020-01-12T23:00:00Z,8151.9652
2020-01-13T00:00:00Z,8163.5378
2020-01-13T01:00:00Z,8165.9031
2020-01-13T02:00:00Z,8148.1026
2020-01-13T03:00:00Z,8122.5609
2020-01-13T04:00:00Z,8103.4830
2020-01-13T05:00:00Z,8087.3751
2020-01-13T06:00:00Z,8066.7362
2020-01-13T07:00:00Z,8051.9023
2020-01-13T08:00:00Z,8060.0843
2020-01-13T09:00:00Z,8077.2251
2020-01-13T10:00:00Z,8097.2616
2020-01-13T11:00:00Z,8098.6880
2020-01-13T12:00:00Z,8091.1163
2020-01-13T13:00:00Z,8080.1765
2020-01-13T14:00:00Z,8074.9334
2020-01-13T15:00:00Z,8073.1189
2020-01-13T16:00:00Z,8079.9660
2020-01-13T17:00:00Z,8087.1502
2020-01-13T18:00:00Z,8093.8628
2020-01-13T19:00:00Z,8101.8027
2020-01-13T20:00:00Z,8121.8293
2020-01-13T21:00:00Z,8137.8488
2020-01-13T22:00:00Z,8142.4439
2020-01-13T23:00:00Z,8132.4467
2020-01-14T00:00:00Z,8166.7766
2020-01-14T01:00:00Z,8273.6004
2020-01-14T02:00:00Z,8395.4942
2020-01-14T03:00:00Z,8493.8298
2020-01-14T04:00:00Z,8555.5041
2020-01-14T05:00:00Z,8569.3170
2020-01-14T06:00:00Z,8563.6526
2020-01-14T07:00:00Z,8547.7149
2020-01-14T08:00:00Z,8531.2750
2020-01-14T09:00:00Z,8515.5689
2020-01-14T10:00:00Z,8509.8352
2020-01-14T11:00:00Z,8513.4304
2020-01-14T12:00:00Z,8511.1842
2020-01-14T13:00:00Z,8533.6573
2020-01-14T14:00:00Z,8595.1185
2020-01-14T15:00:00Z,8664.4389
2020-01-14T16:00:00Z,8714.8190
2020-01-14T17:00:00Z,8762.4000
2020-01-14T18:00:00Z,8796.6837
2020-01-14T19:00:00Z,8817.3700
2020-01-14T20:00:00Z,8795.0776
2020-01-14T21:00:00Z,8763.3407
2020-01-14T22:00:00Z,8739.9204
2020-01-14T23:00:00Z,8754.7703
2020-01-15T00:00:00Z,8776.4127
