Date,Close
2020-01-01T10:00:00Z,"7,174.35"
2020-01-01T11:00:00Z,"7,171.49"
2020-01-01T12:00:00Z,"7,180.88"
2020-01-01T13:00:00Z,"7,192.73"
2020-01-01T14:00:00Z,"7,201.90"
2020-01-01T15:00:00Z,"7,210.38"
2020-01-01T16:00:00Z,"7,218.71"
2020-01-01T17:00:00Z,"7,224.32"
2020-01-01T18:00:00Z,"7,226.30"
2020-01-01T19:00:00Z,"7,221.66"
2020-01-01T20:00:00Z,"7,217.06"
2020-01-01T21:00:00Z,"7,214.70"
2020-01-01T22:00:00Z,"7,202.96"
2020-01-01T23:00:00Z,"7,187.08"
2020-01-02T00:00:00Z,"7,174.69"
2020-01-02T01:00:00Z,"7,165.02"
2020-01-02T02:00:00Z,"7,152.90"
2020-01-02T03:00:00Z,"7,128.24"
2020-01-02T04:00:00Z,"7,105.82"
2020-01-02T05:00:00Z,"7,091.80"
2020-01-02T06:00:00Z,"7,087.96"
2020-01-02T07:00:00Z,"7,082.52"
2020-01-02T08:00:00Z,"7,088.89"
2020-01-02T09:00:00Z,"7,104.44"
2020-01-02T10:00:00Z,"7,124.08"
2020-01-02T11:00:00Z,"7,134.45"
2020-01-02T12:00:00Z,"7,137.82"
2020-01-02T13:00:00Z,"7,129.72"
2020-01-02T14:00:00Z,"7,120.26"
2020-01-02T15:00:00Z,"7,112.58"
2020-01-02T16:00:00Z,"7,082.91"
2020-01-02T17:00:00Z,"7,022.08"
2020-01-02T18:00:00Z,"6,961.16"
2020-01-02T19:00:00Z,"6,924.28"
2020-01-02T20:00:00Z,"6,906.23"
2020-01-02T21:00:00Z,"6,911.84"
2020-01-02T22:00:00Z,"6,925.10"
2020-01-02T23:00:00Z,"6,936.30"
2020-01-03T00:00:00Z,"6,935.13"
2020-01-03T01:00:00Z,"6,911.01"
2020-01-03T02:00:00Z,"6,901.48"
2020-01-03T03:00:00Z,"6,906.42"
2020-01-03T04:00:00Z,"6,999.20"
2020-01-03T05:00:00Z,"7,121.64"
2020-01-03T06:00:00Z,"7,221.69"
2020-01-03T07:00:00Z,"7,266.69"
2020-01-03T08:00:00Z,"7,282.91"
2020-01-03T09:00:00Z,"7,311.99"
2020-01-03T10:00:00Z,"7,335.65"
2020-01-03T11:00:00Z,"7,355.39"
2020-01-03T12:00:00Z,"7,356.47"
2020-01-03T13:00:00Z,"7,355.42"
2020-01-03T14:00:00Z,"7,325.75"
2020-01-03T15:00:00Z,"7,305.84"
2020-01-03T16:00:00Z,"7,319.03"
2020-01-03T17:00:00Z,"7,342.73"
2020-01-03T18:00:00Z,"7,359.23"
2020-01-03T19:00:00Z,"7,357.05"
2020-01-03T20:00:00Z,"7,338.12"
2020-01-03T21:00:00Z,"7,306.31"
2020-01-03T22:00:00Z,"7,284.53"
2020-01-03T23:00:00Z,"7,287.06"
2020-01-04T00:00:00Z,"7,296.03"
2020-01-04T01:00:00Z,"7,304.79"
2020-01-04T02:00:00Z,"7,311.97"
2020-01-04T03:00:00Z,"7,317.93"
2020-01-04T04:00:00Z,"7,324.81"
2020-01-04T05:00:00Z,"7,331.91"
2020-01-04T06:00:00Z,"7,341.29"
2020-01-04T07:00:00Z,"7,347.87"
2020-01-04T08:00:00Z,"7,349.84"
2020-01-04T09:00:00Z,"7,351.36"
2020-01-04T10:00:00Z,"7,338.42"
2020-01-04T11:00:00Z,"7,327.21"
2020-01-04T12:00:00Z,"7,311.99"
2020-01-04T13:00:00Z,"7,296.30"
2020-01-04T14:00:00Z,"7,289.58"
2020-01-04T15:00:00Z,"7,290.28"
2020-01-04T16:00:00Z,"7,293.72"
2020-01-04T17:00:00Z,"7,308.75"
2020-01-04T18:00:00Z,"7,312.09"
2020-01-04T19:00:00Z,"7,316.51"
2020-01-04T20:00:00Z,"7,322.80"
2020-01-04T21:00:00Z,"7,333.64"
2020-01-04T22:00:00Z,"7,345.50"
